accuracy,loss,val_accuracy,val_loss
0.6678916215896606,0.6384156942367554,0.7011707425117493,0.6186014413833618
0.6755706667900085,0.6268042325973511,0.6830244064331055,0.6175643801689148
0.6778715252876282,0.6228172183036804,0.6922276616096497,0.61795574426651
0.678192675113678,0.6198894381523132,0.6946341395378113,0.6162415146827698
0.6764121055603027,0.6181293725967407,0.6873821020126343,0.6168136596679688
0.6775544285774231,0.6161530613899231,0.7019512057304382,0.6206516623497009
