accuracy,loss,val_accuracy,val_loss
0.6679363250732422,0.6376327872276306,0.7037073373794556,0.6175950765609741
0.6752250790596008,0.6259754300117493,0.6836097836494446,0.6164101958274841
0.6778308749198914,0.6219485998153687,0.6941788792610168,0.616920530796051
0.6780544519424438,0.6189210414886475,0.6995772123336792,0.6148473620414734
0.677021861076355,0.6172584891319275,0.6894308924674988,0.6157107353210449
0.6771479249000549,0.6153756380081177,0.6940162777900696,0.6189746856689453
