accuracy,loss,val_accuracy,val_loss
0.6654403805732727,0.6468874216079712,0.6911544799804688,0.6302875280380249
0.6735218167304993,0.6353679895401001,0.6917398571968079,0.6287293434143066
0.6760381460189819,0.6319903135299683,0.6874146461486816,0.627198338508606
0.6751763224601746,0.6292197704315186,0.6953821182250977,0.6262416243553162
0.6741275191307068,0.6274178624153137,0.6923902630805969,0.6271898746490479
0.6778308749198914,0.6252346634864807,0.6960975527763367,0.6294094324111938
