accuracy,loss,val_accuracy,val_loss
0.6633386611938477,0.6529813408851624,0.691317081451416,0.6356913447380066
0.6722331643104553,0.6414161920547485,0.6933007836341858,0.6336256861686707
0.6763511300086975,0.6377023458480835,0.6822438836097717,0.6314456462860107
0.6748551726341248,0.6351805925369263,0.6805202960968018,0.632900595664978
0.6720014810562134,0.6333154439926147,0.6878374218940735,0.6336855292320251
