accuracy,loss,val_accuracy,val_loss
0.6676517724990845,0.6390376091003418,0.6971381902694702,0.6194389462471008
0.6755096912384033,0.6276849508285522,0.6846504211425781,0.6186680793762207
0.6775991320610046,0.6235966086387634,0.6951544880867004,0.6188511252403259
0.6782333254814148,0.6206360459327698,0.693040668964386,0.6174774765968323
0.6766397953033447,0.6189359426498413,0.6918048858642578,0.617972731590271
0.6776438355445862,0.6168888211250305,0.703154444694519,0.6218520998954773
